company_id,pii_count,database_storage_tb,pci_data_flag,phi_data_flag,cloud_adoption_pct,subdomain_count
731,6029,10.0,0,1,22.59,495
732,10578,4.5,0,0,37.47,124
733,17412,1.5,0,0,61.83,486
734,151971,10.5,1,0,37.54,316
735,89399,11.3,1,0,79.18,30
736,7955,9.5,0,0,29.63,362
737,59709,9.4,1,0,82.2,206
738,57791,8.1,0,0,26.7,367
739,25329,4.6,1,0,89.28,184
740,55510,8.6,1,0,47.04,93
741,180530,9.3,1,0,11.26,231
742,2076,2.2,1,0,19.81,214
743,53025,8.2,0,0,20.98,7
744,157483,12.1,1,0,20.32,343
745,257417,14.7,1,0,32.86,345
746,92879,4.4,0,0,69.07,223
747,6207,9.3,1,0,31.97,119
748,721108,24.1,1,0,54.96,172
749,10016,9.6,0,0,66.17,448
750,2825,1.9,0,0,44.28,126
751,22178,6.8,0,1,61.01,199
752,2355,1.6,0,0,27.21,56
753,26194,6.9,0,0,84.48,466
754,201355,6.6,1,0,61.86,277
755,66507,2.4,0,1,30.69,388
756,23669,8.1,0,0,94.29,217
757,2561,1.3,0,0,95.32,300
758,112660,4.6,1,0,97.85,250
759,29303,4.9,0,0,38.9,133
760,12152,3.9,0,0,29.54,83
761,27447,8.7,0,1,47.0,386
762,43484,10.8,1,0,1.05,221
763,31006,7.9,1,0,13.69,472
764,480629,11.4,0,0,59.18,121
765,118021,8.6,0,1,90.99,367
766,2892,4.2,0,0,20.54,89
767,11946,2.2,0,0,65.98,228
768,5802,5.2,0,0,78.94,302
769,373743,14.8,1,0,13.79,373
770,2495,2.3,0,0,83.51,489
771,764864,16.9,0,1,87.23,188
772,60340,8.4,0,0,89.31,278
773,24331,3.2,0,1,56.0,67
774,15034,1.4,1,0,78.47,91
775,25295,6.6,0,0,34.39,293
776,146770,6.8,0,1,17.36,127
777,18988,5.2,1,0,27.51,6
778,6932,2.9,0,0,25.97,376
779,24176,10.1,0,0,7.86,372
780,35814,7.6,0,0,52.98,340
781,8623,4.4,0,0,51.38,443
782,8379,7.0,1,0,50.54,21
783,56751,8.9,1,0,68.72,202
784,26357,3.9,1,0,62.52,248
785,130983,7.2,0,1,54.61,247
786,134230,7.4,0,0,90.65,494
787,55228,5.6,0,0,35.48,194
788,1814326,43.0,1,0,14.06,178
789,933371,24.4,1,0,40.23,136
790,33097,6.7,0,0,93.47,131
791,25176,7.0,0,1,3.97,349
792,116833,6.4,0,0,32.24,175
793,167648,9.6,1,0,32.95,25
794,5572,2.6,0,0,69.88,271
795,309138,8.3,0,1,64.02,494
796,2605,1.9,0,0,35.81,488
797,9771,1.5,0,0,91.65,282
798,10875,9.5,0,0,71.41,283
799,5521,3.4,0,0,88.59,116
800,246851,8.1,0,0,34.0,166
801,21859,5.6,0,0,76.75,42
802,57927,6.9,0,1,16.4,148
803,18790,1.5,0,0,55.3,327
804,50746,2.5,0,0,34.77,383
805,22556,6.0,1,0,46.78,153
806,19444,7.7,0,0,92.83,416
807,4521,6.7,0,0,90.96,411
808,16602,9.5,0,0,77.82,476
809,43439,9.5,1,0,5.6,333
810,55688,6.9,0,1,70.02,221
811,16795,3.9,0,0,9.37,59
812,3360,5.0,0,0,96.85,227
813,2366218,48.5,0,1,76.25,111
814,34279,4.0,0,0,69.71,458
815,76329,8.3,0,0,75.09,428
816,87441,10.1,1,0,51.34,42
817,11926,8.2,0,0,36.35,431
818,3017,9.3,1,0,75.1,146
819,52909,10.2,0,1,22.84,279
820,9129,7.4,1,0,55.5,200
821,44558,4.7,0,0,71.27,396
822,497156,17.8,0,1,41.17,10
823,110665,6.3,1,0,18.1,475
824,296540,12.1,1,0,10.57,122
825,405060,12.0,1,0,26.06,262
826,19142,2.5,0,0,79.75,143
827,8099,5.1,1,0,84.83,27
828,16011,4.0,1,0,50.96,241
829,5710,5.6,0,0,57.43,321
830,945641,20.7,1,0,9.39,444
831,2104,3.3,1,0,91.38,257
832,88316,4.3,1,0,27.58,346
833,105138,4.6,0,1,54.18,18
834,891518,23.6,0,1,51.08,364
835,69072,6.3,1,0,10.44,271
836,682413,16.0,1,0,94.98,182
837,36583,6.0,0,0,22.5,215
838,20436,3.2,1,0,9.05,359
839,24208,2.5,0,0,5.11,267
840,17682,1.8,0,0,12.72,134
841,64225,7.9,0,1,19.38,376
842,72772,7.6,0,0,52.11,296
843,5750036,116.1,0,1,14.39,382
844,80116,9.5,0,0,87.71,73
845,148972,10.0,0,1,54.33,160
846,1741513,40.2,1,0,92.96,345
847,15345,4.3,0,1,72.06,373
848,6428,8.6,0,0,2.73,443
849,185624,5.5,1,0,66.66,456
850,7047,1.8,0,0,42.99,370
851,59259,4.4,0,1,86.01,385
852,3124,4.2,0,0,60.78,330
853,3636,2.6,1,0,55.11,236
854,5725,9.3,0,0,48.73,351
855,8022,5.4,1,0,49.23,351
856,173211,6.0,0,1,60.9,338
857,208688,6.0,0,1,88.72,194
858,472435,11.5,1,0,76.03,130
859,7102,5.1,0,0,47.25,245
860,498303,18.5,0,1,6.36,259
861,62713,9.9,0,0,84.4,151
862,247618,7.1,1,0,61.94,30
863,369031,13.3,1,0,94.76,164
864,168556,10.0,1,0,56.1,349
865,1508114,31.7,1,0,47.69,288
866,137350,9.2,0,0,62.32,375
867,49886,9.8,0,1,15.64,193
868,97859,6.0,0,1,92.56,22
869,17337,7.8,0,0,57.29,102
870,470016,11.0,0,0,61.16,94
871,14146,3.7,1,0,23.97,273
872,151895,11.3,1,0,71.9,223
873,1436947,38.0,0,0,55.17,15
874,136081,5.2,1,0,49.81,182
875,17644,10.1,0,1,7.65,255
876,997891,28.0,0,1,17.73,257
877,9722,1.5,0,0,20.58,350
878,6550,3.9,0,0,73.69,129
879,1088827,29.8,0,1,17.77,221
880,3414,1.2,1,0,50.69,465
881,216154,14.0,1,0,95.47,213
882,15976,4.5,0,0,60.33,196
883,12921,6.1,0,1,38.04,115
884,521884,19.6,0,1,28.67,162
885,887,5.8,0,0,97.86,338
886,69141,5.2,0,1,89.31,209
887,3130,5.8,0,0,12.16,143
888,7774,8.4,1,0,66.93,396
889,235800,12.2,0,1,3.25,192
890,17699,10.1,1,0,38.04,271
891,32780,8.2,0,0,55.1,347
892,35932,8.7,0,0,87.49,443
893,18868,5.4,0,0,67.39,312
894,18335,9.3,1,0,74.79,126
895,36167,9.4,0,0,25.57,434
896,7928,7.1,1,0,90.63,473
897,86211,5.6,1,0,0.5,488
898,25953,9.7,0,0,8.79,162
899,230983,14.5,0,1,29.23,82
900,80681,9.5,0,1,45.2,111
901,21398,8.8,1,0,11.32,72
902,187600,5.9,0,1,78.72,155
903,15074,5.6,0,1,74.69,102
904,3614,3.1,0,0,97.69,37
905,91923,7.1,1,0,62.23,355
906,8847,4.6,0,0,30.29,407
907,106377,7.7,0,0,9.92,189
908,46376,3.2,1,0,97.39,11
909,36780,2.4,1,0,16.94,452
910,224441,10.2,1,0,1.65,318
911,105631,5.7,0,0,90.15,81
912,5852,7.6,1,0,62.09,159
913,76056,5.5,0,0,64.16,443
914,270418,14.7,1,0,42.12,192
915,11041,2.8,0,0,61.45,264
916,185402,12.6,1,0,31.79,14
917,5117,3.9,1,0,78.14,391
918,36939,6.1,0,0,58.28,38
919,22919,2.2,0,0,14.59,23
920,686658,18.8,0,1,96.8,34
921,138610,3.8,0,0,24.04,487
922,93930,8.5,1,0,21.53,292
923,5037,4.9,0,0,7.65,194
924,66274,7.1,0,0,27.18,268
925,1027133,30.0,1,0,27.67,320
926,179779,10.5,0,1,51.15,36
927,1259,9.4,1,0,31.69,63
928,85739,9.9,1,0,1.45,273
929,17249,6.7,0,0,91.03,477
930,7204,8.9,1,0,33.15,382
931,24560,3.1,0,1,23.57,40
932,411136,14.5,0,0,2.36,261
933,7519,9.4,0,0,45.46,126
934,929627,21.1,1,0,83.65,426
935,94478,8.6,0,1,30.22,486
936,40575,3.5,1,0,58.67,137
937,743400,19.3,0,1,99.54,295
938,11717,9.0,0,0,74.97,337
939,80805,6.1,0,1,98.45,485
940,29979,5.3,0,0,0.55,362
941,1783,9.3,1,0,25.1,343
942,105478,10.2,0,0,79.81,362
943,23678,5.1,0,0,22.39,399
944,7804,5.3,0,0,18.8,496
945,131474,8.0,1,0,2.64,209
946,156845,10.8,0,1,77.95,106
947,28570,4.3,0,1,86.11,420
948,45475,6.1,0,0,63.07,283
949,1907,3.8,0,0,39.14,321
950,39226,2.6,0,0,92.4,201
951,91724,5.3,0,0,20.05,104
952,6940,1.4,0,0,69.16,397
953,15209,5.1,0,1,1.91,142
954,43329,10.3,0,0,3.8,113
955,119756,10.4,1,0,30.44,419
956,805042,20.1,1,0,68.22,310
957,109016,5.0,1,0,52.84,240
958,83963,8.6,0,1,3.83,324
959,110496,5.3,0,1,84.84,122
960,3781,1.5,0,0,98.06,245
961,77987,5.8,0,1,64.24,499
962,145266,6.5,0,0,68.67,150
963,24690,3.9,1,0,69.86,130
964,4038,3.7,1,0,90.0,406
965,14446,10.1,1,0,72.6,123
966,2289,1.2,1,0,9.75,494
967,20419,2.9,0,0,56.99,148
968,69999,2.7,1,0,26.61,257
969,6179,2.4,0,0,59.56,376
970,732971,23.0,1,0,97.66,42
971,5126,6.6,0,0,42.49,202
972,485497,12.6,0,0,92.69,282
973,43788,3.0,0,0,4.48,39
974,13548,5.6,1,0,84.31,139
975,16157,8.0,0,1,29.59,136
976,8712,6.9,1,0,83.5,444
977,21146,6.5,0,0,55.8,339
978,199112,8.6,0,1,74.76,122
979,9681,5.9,1,0,57.05,286
980,112284,10.1,0,0,38.88,447
981,30248,7.1,1,0,44.15,168
982,4955,6.9,0,0,82.66,143
983,5386,6.9,0,1,50.89,371
984,149110,12.8,0,1,25.82,381
985,11327,9.6,0,0,57.96,324
986,40108,4.8,1,0,89.26,321
987,75892,3.9,0,0,1.97,203
988,3303119,74.5,1,0,61.47,294
989,11889,5.2,1,0,33.81,342
990,7792,2.8,0,0,77.74,434
991,282112,12.8,0,0,81.94,60
992,18448,9.6,0,0,77.36,482
993,36205,2.8,1,0,13.65,241
994,5326,7.4,0,0,44.65,208
995,107331,4.4,1,0,28.73,27
996,13812,9.9,0,1,52.0,319
997,25179,7.1,0,0,31.86,271
998,195460,6.8,0,1,10.75,95
999,14739,4.3,0,0,89.23,443
1000,99607,3.5,1,0,90.2,420
1001,928718,20.2,0,1,83.06,220
1002,472858,12.3,1,0,13.77,61
1003,4129,3.2,0,0,56.78,445
1004,2189,2.1,0,0,6.67,122
1005,72761,9.1,0,0,43.57,142
1006,3843,1.6,0,0,64.62,37
1007,30051,7.7,0,0,75.34,24
1008,31581,2.5,0,0,33.03,424
1009,39266,8.9,1,0,87.6,27
1010,39130,8.0,1,0,71.25,150
1011,14428,7.1,1,0,43.54,363
1012,9862,8.4,0,0,17.89,423
1013,22980,9.6,0,0,96.46,351
1014,282008,13.8,0,1,39.92,18
1015,12559,4.8,0,0,77.21,215
1016,21010,5.0,0,0,39.29,395
1017,20365,1.6,0,1,6.41,247
1018,98526,3.5,0,0,99.1,122
1019,7943,3.2,0,0,40.35,125
1020,225241,12.8,0,1,79.33,42
1021,21032,1.9,0,0,18.34,238
1022,32770,10.0,1,0,33.23,252
1023,137347,7.6,0,0,20.67,418
1024,9287,2.7,0,0,78.27,76
1025,50513,6.8,0,0,35.67,265
1026,488276,11.8,1,0,43.06,168
1027,11470,7.3,0,0,59.66,441
1028,24959,9.3,0,0,73.36,363
1029,1820,3.3,1,0,26.0,206
1030,17544,6.4,0,0,53.36,268
1031,15714,4.8,0,1,44.51,248
1032,5426,9.7,0,0,67.35,62
1033,7222,6.5,1,0,24.04,110
1034,15001,4.4,0,1,95.0,405
1035,186043,12.2,0,1,77.45,66
1036,170722,12.8,0,0,83.28,33
1037,39500,2.8,1,0,9.59,285
1038,18723,8.5,0,0,23.97,375
1039,76486,6.9,0,1,27.09,191
1040,15938,6.0,1,0,87.49,311
1041,79871,4.2,1,0,17.36,329
1042,1347,6.0,0,0,2.45,120
1043,212726,7.2,1,0,7.84,342
1044,54833,4.0,0,0,50.77,113
1045,2220,4.5,0,0,65.03,351
1046,3537,6.0,0,0,54.73,402
1047,18954,4.0,1,0,50.3,301
1048,115331,9.9,0,1,17.48,265
1049,53953,8.7,0,0,85.93,429
1050,27134,10.0,0,1,1.68,215
1051,63587,10.8,0,0,83.23,164
1052,84749,11.1,1,0,67.24,401
1053,141247,9.7,0,0,22.56,451
1054,9965,8.2,0,0,91.15,474
1055,5812,5.9,0,0,20.38,275
1056,12936,5.2,1,0,16.61,322
1057,69437,10.0,0,0,23.63,224
1058,186335,11.5,1,0,26.68,117
1059,121848,8.9,1,0,76.74,382
1060,8065,6.5,0,0,6.49,319
1061,17647,9.5,0,0,61.49,479
1062,10527,4.5,0,0,55.71,363
1063,3766,9.1,0,0,65.03,225
1064,343958,12.2,1,0,85.13,395
1065,75703,5.4,1,0,29.59,308
1066,6981,5.5,0,0,33.33,167
1067,34820,7.8,1,0,15.38,382
1068,15614,5.2,0,1,93.93,262
1069,11956,6.3,1,0,78.78,178
1070,135238,10.5,1,0,11.51,15
1071,14324,9.0,1,0,45.88,434
1072,55835,5.4,1,0,20.75,210
1073,4608253,94.3,0,1,26.38,431
1074,186661,5.0,0,1,55.3,272
1075,27643,10.1,0,0,23.25,214
1076,346944,12.0,1,0,23.31,369
1077,16073,2.0,1,0,11.19,34
1078,36026,6.6,0,0,45.89,228
1079,23404,10.3,1,0,64.48,447
1080,5754,5.3,0,0,29.95,240
1081,57818,8.3,0,0,10.07,405
1082,8421,3.6,0,1,73.62,19
1083,232619,9.5,1,0,81.64,309
1084,6059,7.4,0,0,40.51,331
1085,5985,1.6,0,0,68.18,359
1086,637000,16.6,1,0,87.43,441
1087,4046,7.9,0,0,52.44,24
1088,38540,8.2,0,1,44.21,475
1089,63709,8.7,0,0,70.36,236
1090,1940,7.3,1,0,29.98,228
1091,49788,8.8,0,0,98.51,275
1092,18118,6.1,0,0,29.34,213
1093,19174,3.6,0,0,12.87,409
1094,49662,6.1,1,0,83.02,427
1095,22477,2.3,1,0,8.23,52
1096,139011,5.9,0,1,56.44,217
1097,32317,5.2,1,0,90.25,211
1098,77817,6.1,0,1,6.23,385
1099,7671,3.0,0,0,54.4,37
1100,19684,7.9,1,0,83.97,89
1101,57324,3.5,0,1,13.82,497
1102,33555,8.6,0,0,94.75,9
1103,4932,2.0,0,0,16.8,440
1104,69150,9.2,0,0,39.24,100
1105,218425,14.1,0,0,32.34,393
1106,49262,7.6,0,1,18.62,37
1107,191135,12.8,1,0,7.7,406
1108,37436,8.1,0,0,47.84,198
1109,14855,3.4,0,0,75.52,6
1110,50179,4.2,0,1,59.39,452
1111,10255,4.8,0,0,62.36,437
1112,177205,5.0,1,0,89.55,25
1113,75242,5.0,1,0,18.26,223
1114,63845,3.3,1,0,79.18,237
1115,20533,9.8,0,0,8.49,447
1116,8174,2.4,0,0,17.32,415
1117,87987,5.0,0,1,44.17,207
1118,61073,6.3,0,0,35.71,391
1119,2307,9.2,1,0,97.07,388
1120,107701,9.3,0,1,78.58,82
1121,21928,8.7,0,0,84.63,433
1122,17032,6.6,0,0,58.83,274
1123,423593,16.3,0,0,34.54,28
1124,2807,4.6,0,0,96.17,415
1125,116431,12.0,0,0,96.81,269
1126,2840,7.0,0,0,44.74,298
1127,8726,5.1,0,1,78.16,323
1128,452140,16.5,1,0,46.97,29
1129,9579,7.9,1,0,70.76,463
1130,15308,1.9,1,0,47.51,281
1131,55477,4.0,0,0,69.38,323
1132,606281,15.4,1,0,74.05,387
1133,48226,3.3,0,1,61.99,77
1134,37601,1.9,1,0,42.51,193
1135,3204,2.3,0,0,34.82,330
1136,88677,9.1,0,1,85.96,272
1137,150027,4.7,0,0,93.86,243
1138,224765,10.6,1,0,0.18,142
1139,230819,9.4,1,0,15.87,447
1140,9432,6.7,0,0,80.16,499
1141,39300,5.1,0,0,85.19,231
1142,10939,2.8,1,0,47.19,99
1143,58278,5.0,0,0,5.57,130
1144,6323,9.1,0,0,7.01,329
1145,241899,10.0,1,0,11.13,205
1146,59837,9.3,0,0,44.88,334
1147,220790,12.7,0,0,49.46,202
1148,9607,8.6,0,0,9.36,274
1149,187162,9.1,0,0,36.57,311
1150,3142,7.9,0,0,7.56,62
1151,83874,7.5,0,0,76.76,344
1152,17947,6.6,0,0,96.88,63
1153,13727,9.1,0,0,42.98,211
1154,33698,5.1,0,0,71.24,443
1155,32311,8.2,0,0,7.35,486
1156,48960,4.4,0,0,23.48,178
1157,91514,9.6,0,1,51.01,271
1158,25336,8.6,0,0,15.51,221
1159,22374,6.5,0,0,42.64,47
1160,59333,10.3,0,1,33.2,304
1161,22471,3.8,0,0,89.95,424
1162,5771,5.5,0,1,84.61,419
1163,47333,9.6,1,0,51.49,375
1164,95358,8.8,0,0,7.6,56
1165,227660,9.1,0,1,64.65,472
1166,9536,7.7,0,0,12.65,53
1167,2622,1.6,0,0,62.27,186
1168,410988,12.7,1,0,6.14,396
1169,17612,2.7,0,1,88.24,485
1170,5636,2.6,1,0,80.81,12
1171,54206,11.0,0,0,40.51,118
1172,3006,6.7,0,0,6.17,392
1173,9680,7.1,0,0,95.53,364
1174,370602,11.4,1,0,71.77,483
1175,6470,3.3,0,0,7.33,247
1176,41971,8.8,1,0,91.84,463
1177,52868,8.0,0,0,90.78,332
1178,161824,9.5,0,1,86.81,46
1179,2256,6.4,0,0,20.2,219
1180,115554,4.7,1,0,54.77,50
1181,117886,6.6,0,0,37.8,133
1182,220390,11.5,1,0,83.6,255
1183,9621,4.2,0,0,54.58,409
1184,60064,9.1,0,0,88.0,174
1185,313829,14.3,0,1,91.18,89
1186,93002,7.4,0,0,33.27,430
1187,21010,8.6,0,0,87.31,297
1188,944615,25.8,0,1,52.99,319
1189,8982,7.8,1,0,41.8,133
1190,46093,9.1,0,0,53.98,8
1191,42285,5.4,0,1,91.55,229
1192,2801,3.1,0,0,19.29,351
1193,56422,4.5,1,0,27.99,219
1194,1446998,34.5,0,0,95.53,119
1195,92617,3.2,0,1,68.51,77
1196,19051,3.7,0,0,5.36,234
1197,126961,5.9,0,0,5.54,137
1198,9985,5.5,0,0,45.46,250
1199,3637,5.9,0,0,54.91,49
1200,236269,7.6,0,1,65.56,256
1201,243292,10.1,0,0,13.48,393
1202,70793,7.2,0,1,6.7,352
1203,230869,12.7,0,1,28.13,472
1204,8170,4.6,1,0,63.64,457
1205,200157,13.4,1,0,65.97,203
1206,18862,5.4,0,0,28.39,179
1207,29164,7.9,0,0,94.26,232
1208,265473,11.3,1,0,15.71,55
1209,1728,9.7,1,0,24.74,261
1210,19056,6.4,0,0,33.87,317
1211,59308,7.0,1,0,5.12,338
1212,260801,8.6,1,0,45.06,413
1213,526793,13.2,0,1,55.82,186
1214,36457,6.5,0,0,46.11,150
1215,6501,5.4,0,0,5.35,296
1216,6919,9.8,1,0,22.91,171
1217,56306,9.6,0,1,8.93,49
1218,37002,7.2,0,0,27.97,269
1219,123229,3.7,0,0,58.01,63
1220,37540,8.9,1,0,28.94,308
1221,3058,7.7,0,0,7.76,453
1222,387264,10.5,0,1,68.1,252
1223,171316,10.7,1,0,67.95,63
1224,6803,7.4,0,0,74.16,479
1225,98495,3.6,1,0,31.1,403
1226,2933,9.7,0,0,45.77,317
1227,44910,10.3,1,0,49.79,385
1228,21359,4.4,1,0,15.19,365
1229,11529,6.0,0,0,50.88,244
1230,387801,17.3,1,0,65.28,465
1231,39973,3.5,0,0,70.0,176
1232,3325,5.9,1,0,87.79,52
1233,113581,10.3,1,0,30.28,311
1234,3482665,71.8,0,1,6.67,18
1235,29651,10.4,0,0,97.15,252
1236,41156,7.2,1,0,42.56,168
1237,356480,13.6,0,0,50.67,30
1238,59404,5.2,1,0,43.29,158
1239,14607,6.2,0,0,65.46,63
1240,105391,6.6,0,1,35.98,100
1241,61963,6.0,0,0,22.34,77
1242,25908,8.9,0,0,80.79,63
1243,2909,4.7,0,0,44.53,152
1244,145199,11.5,0,0,81.58,386
1245,27188,2.4,0,0,17.78,368
1246,11215,8.6,0,0,38.67,157
1247,529468,16.4,0,1,75.77,22
1248,1411143,32.5,0,1,8.58,37
1249,32793,6.8,0,0,67.8,385
1250,17617,9.1,0,0,21.78,160
1251,84274,11.6,0,0,45.07,287
1252,116451,6.3,1,0,59.95,109
1253,47653,3.3,0,1,47.85,365
1254,28352,2.2,0,1,32.76,242
1255,4250,1.1,0,0,3.43,430
1256,43494,4.1,1,0,63.28,50
1257,494854,12.6,1,0,13.4,52
1258,34053,6.7,1,0,59.27,221
1259,121555,5.3,0,1,7.78,484
1260,24293,1.6,0,0,84.7,328
1261,91798,8.7,1,0,73.3,33
1262,15768,8.0,0,0,75.22,123
1263,123976,5.7,1,0,16.31,359
1264,216550,12.6,1,0,75.2,38
1265,109930,6.3,0,1,32.8,246
1266,290787,15.0,0,1,85.26,136
1267,26897,3.5,1,0,99.75,9
1268,193086,6.8,1,0,78.67,307
1269,30871,4.0,0,0,9.17,227
1270,4974,7.8,1,0,60.49,359
1271,33762,7.0,0,0,58.19,458
1272,92351,6.9,0,0,37.74,355
1273,20059,8.3,0,0,12.15,439
1274,40531,7.1,0,1,6.17,391
1275,338971,11.5,1,0,33.25,292
1276,1850824,44.8,0,1,18.99,222
1277,13008,1.6,1,0,88.09,326
1278,36220,8.2,0,0,63.22,125
1279,37612,10.2,0,1,76.83,212
1280,370873,13.8,1,0,72.11,121
1281,4928,8.2,0,0,88.33,274
1282,242265,9.2,0,0,66.74,137
1283,18130,10.0,0,0,44.47,477
1284,62106,2.3,0,1,82.78,307
1285,11609,5.7,1,0,97.12,69
1286,245123,11.2,1,0,19.66,475
1287,1684193,40.5,0,1,58.07,460
1288,175322,10.3,1,0,79.25,211
1289,47265,9.1,0,1,42.74,115
1290,64216,4.6,0,1,76.49,57
1291,31100,9.4,1,0,6.07,119
1292,8206,1.4,0,1,49.47,187
1293,22278,9.5,0,0,38.63,235
1294,38287,4.9,0,0,3.9,32
1295,4347,1.6,0,0,19.31,188
1296,173977,8.9,1,0,85.39,134
1297,15066,5.6,0,1,85.11,236
1298,24791,10.4,0,1,0.04,61
1299,76226,3.1,0,0,10.31,123
1300,16475,6.4,0,0,23.31,376
1301,82302,3.9,0,1,98.01,420
1302,107416,5.5,0,0,39.23,101
1303,99086,11.3,0,1,32.36,11
1304,3442947,75.7,1,0,91.75,338
1305,3205,6.8,0,0,24.65,494
1306,4999,4.8,0,0,30.97,253
1307,223143,9.0,0,0,48.61,228
1308,46134,4.5,0,0,2.2,152
1309,21764,3.7,1,0,93.75,213
1310,14081,5.9,0,0,85.12,489
1311,139328,11.4,0,1,96.76,497
1312,2602,2.7,0,0,23.25,438
1313,22688,5.3,1,0,81.55,388
1314,62184,6.4,0,0,26.9,89
1315,454047,17.2,1,0,93.65,472
1316,94169,5.4,0,0,24.13,365
1317,69323,6.8,1,0,69.34,351
1318,11999,4.1,0,0,28.37,118
1319,142710,9.8,0,1,17.45,110
1320,39665,2.9,0,1,69.39,499
1321,45320,3.2,1,0,82.99,156
1322,43438,9.9,0,1,88.88,455
1323,19428,7.4,0,0,72.06,371
1324,17953,7.5,1,0,58.74,348
1325,32417,9.1,0,0,12.32,217
1326,44585,7.7,1,0,16.79,56
1327,1726586,38.9,0,1,9.03,211
1328,12234,10.0,0,0,27.96,472
1329,278857,10.3,0,0,14.01,389
1330,23480,5.5,1,0,71.69,13
1331,33654,4.6,0,0,45.12,479
1332,2130,9.7,0,0,14.71,79
1333,4401,6.5,1,0,32.57,132
1334,3115,5.0,0,0,92.38,381
1335,3273,9.6,0,0,49.6,34
1336,8669,7.7,0,0,25.3,331
1337,1771788,42.3,0,1,8.65,45
1338,6270,7.1,0,0,14.86,342
1339,18131,5.2,0,1,19.56,187
1340,128448,11.0,0,1,36.71,305
1341,42423,3.5,1,0,30.86,229
1342,3509571,74.2,1,0,87.13,436
1343,21305,7.6,0,0,2.26,172
1344,1676,7.2,0,0,77.53,432
1345,12371,6.8,0,0,23.84,213
1346,106902,10.6,1,0,91.97,38
1347,3916,3.9,1,0,46.73,374
1348,6366,6.1,1,0,19.66,374
1349,7466,2.5,0,0,67.31,195
1350,64856,6.8,0,1,88.49,497
1351,3841,4.3,0,0,57.46,212
1352,61729,8.7,0,0,26.69,46
1353,3199639,71.0,1,0,7.24,152
1354,45812,7.6,0,0,3.72,230
1355,1087724,28.0,1,0,28.74,114
1356,15548,2.4,0,0,11.8,70
1357,6693,6.6,0,0,43.55,436
1358,439423,17.0,1,0,9.35,400
1359,6600,6.6,1,0,19.89,340
1360,6205,2.8,0,0,89.26,408
1361,26180,5.8,0,0,13.39,199
1362,97387,8.4,1,0,81.94,324
1363,4965,5.5,0,0,73.3,455
1364,460992,10.5,0,0,10.68,447
1365,72100,11.1,0,0,98.57,291
1366,54624,3.9,0,1,12.84,88
1367,5900,3.7,0,0,60.55,144
1368,335787,10.7,0,0,47.41,65
1369,69543,6.9,0,1,53.32,321
1370,50036,9.2,1,0,15.22,146
1371,15523,4.5,0,0,92.14,380
1372,13021,6.7,0,1,32.84,156
1373,2605,4.2,0,0,71.43,346
1374,940416,26.9,1,0,60.1,42
1375,2640,3.4,1,0,67.87,379
1376,27623,7.0,0,0,31.74,47
1377,28629,2.0,1,0,16.65,468
1378,71066,6.2,1,0,51.86,395
1379,31989,5.3,1,0,44.26,256
1380,2382,6.1,0,0,76.52,488
1381,59194,9.8,0,1,85.58,102
1382,10904,1.9,1,0,26.3,469
1383,13671,5.3,0,0,80.06,60
1384,2729,4.4,1,0,51.77,433
1385,12541,7.6,0,0,15.27,479
1386,7341,7.0,1,0,30.05,93
1387,323348,9.2,0,0,22.3,255
1388,126090,8.0,0,1,76.06,350
1389,5117,8.5,0,0,43.18,433
1390,176274,10.6,1,0,32.07,357
1391,50701,4.3,1,0,22.38,295
1392,180124,13.1,0,1,85.72,302
1393,168372,11.4,0,1,99.2,167
1394,325737,10.5,1,0,22.22,242
1395,3260,8.6,1,0,10.56,265
1396,27630,6.5,0,0,15.45,244
1397,298675,10.7,1,0,47.39,424
1398,10044,9.7,1,0,59.97,8
1399,17213,7.9,0,0,1.42,5
1400,16492,8.4,0,0,74.14,463
1401,109880,3.9,0,1,79.5,222
1402,199867,5.8,0,1,36.47,376
1403,16348,3.8,0,1,68.35,85
1404,22430,5.8,0,0,50.96,90
1405,48492,6.5,0,0,34.09,235
1406,434076,13.4,1,0,49.2,382
1407,9047,4.9,0,0,35.91,137
1408,4510,8.8,0,0,8.46,68
1409,35978,10.3,0,0,65.22,162
1410,83632,9.0,0,0,74.85,430
1411,94981,11.8,1,0,74.57,179
1412,163435,8.5,0,1,13.64,9
1413,60692,3.7,1,0,31.68,164
1414,4310,9.9,0,1,98.9,184
1415,73129,9.3,1,0,12.52,327
1416,24413,9.5,0,0,85.08,206
1417,51301,8.8,0,1,81.62,364
1418,19543,2.2,0,1,15.15,413
1419,70591,6.1,1,0,89.32,236
1420,380985,8.7,0,0,75.57,373
1421,2275,7.5,1,0,77.63,268
1422,210692,8.6,1,0,8.13,229
1423,21259,9.4,0,1,75.21,112
1424,12645,9.7,0,1,48.7,388
1425,34730,6.1,0,0,67.89,18
1426,81992,9.3,0,0,56.98,280
1427,34778,5.9,0,1,43.28,50
1428,15984,7.0,0,0,98.39,189
1429,9101,1.3,0,0,82.89,163
1430,11784,6.3,0,0,36.13,233
1431,86451,7.1,1,0,41.63,144
1432,658770,17.8,1,0,74.98,53
1433,33698,2.6,1,0,7.83,496
1434,2887,5.1,0,0,72.01,175
1435,554089,18.0,0,1,18.28,406
1436,66062,10.3,0,1,78.52,280
1437,5847,6.9,1,0,45.57,168
1438,20336,5.6,0,0,61.22,249
1439,8489,7.1,1,0,76.2,441
