incident_id,company_id,breach_type,total_loss_val,records_stolen,forensics_retained,post_breach_pr_cost,is_claim_filed
,743,,,,,,0
INC-000743,744,Phishing,11731085.61,77679.0,1.0,586554.28,1
,745,,,,,,0
INC-000745,746,Ransomware,3271075.28,21342.0,1.0,163553.76,1
,747,,,,,,0
,748,,,,,,0
INC-000748,749,DDoS,460462.91,1556.0,1.0,23023.15,1
INC-000749,750,Ransomware,359704.81,1030.0,1.0,17985.24,1
,751,,,,,,0
INC-000751,752,Phishing,678129.03,1528.0,1.0,33906.45,1
,753,,,,,,0
INC-000753,754,DDoS,7858335.6,50725.0,1.0,392916.78,1
INC-000754,755,Insider Threat,4120650.95,25103.0,1.0,206032.55,1
,756,,,,,,0
,757,,,,,,0
,758,,,,,,0
INC-000758,759,Phishing,1747002.3,10544.0,1.0,87350.12,1
,760,,,,,,0
INC-000760,761,Insider Threat,1758150.63,9528.0,1.0,87907.53,1
,762,,,,,,0
INC-000762,763,DDoS,2682250.77,16726.0,1.0,134112.54,1
,764,,,,,,0
INC-000764,765,Phishing,9236107.65,59331.0,1.0,461805.38,1
INC-000765,766,Phishing,576437.84,1664.0,1.0,28821.89,1
,767,,,,,,0
,768,,,,,,0
,769,,,,,,0
,770,,,,,,0
,771,,,,,,0
,772,,,,,,0
INC-000772,773,Insider Threat,2805061.52,17239.0,1.0,140253.08,1
,774,,,,,,0
,775,,,,,,0
INC-000775,776,Ransomware,17634473.39,114935.0,1.0,881723.67,1
,777,,,,,,0
INC-000777,778,Phishing,1117141.22,5004.0,1.0,55857.06,1
,779,,,,,,0
,780,,,,,,0
INC-000780,781,Ransomware,1080440.14,5417.0,1.0,54022.01,1
,782,,,,,,0
,783,,,,,,0
INC-000783,784,Phishing,2736226.3,17541.0,1.0,136811.32,1
INC-000784,785,Ransomware,15362219.36,101658.0,1.0,768110.97,1
INC-000785,786,DDoS,3177581.89,19516.0,1.0,158879.09,1
,787,,,,,,0
,788,,,,,,0
,789,,,,,,0
,790,,,,,,0
,791,,,,,,0
,792,,,,,,0
,793,,,,,,0
,794,,,,,,0
INC-000794,795,Insider Threat,12599058.95,81884.0,1.0,629952.95,1
,796,,,,,,0
INC-000796,797,Insider Threat,828565.95,3480.0,1.0,41428.3,1
,798,,,,,,0
INC-000798,799,Phishing,546070.32,2638.0,1.0,27303.52,1
INC-000799,800,Phishing,24234646.42,159797.0,1.0,1211732.32,1
,801,,,,,,0
INC-000801,802,DDoS,3313914.03,19101.0,1.0,165695.7,1
,803,,,,,,0
,804,,,,,,0
,805,,,,,,0
,806,,,,,,0
,807,,,,,,0
INC-000807,808,Insider Threat,1354932.53,6289.0,1.0,67746.63,1
INC-000808,809,DDoS,1511688.84,8488.0,1.0,75584.44,1
,810,,,,,,0
INC-000810,811,Ransomware,1680929.73,9862.0,1.0,84046.49,1
,812,,,,,,0
INC-000812,813,Phishing,217268291.22,1447563.0,1.0,10863414.56,1
,814,,,,,,0
,815,,,,,,0
INC-000815,816,Ransomware,4201697.94,26605.0,1.0,210084.9,1
,817,,,,,,0
,818,,,,,,0
INC-000818,819,Insider Threat,4074996.16,24705.0,1.0,203749.81,1
INC-000819,820,Insider Threat,642281.62,3158.0,1.0,32114.08,1
,821,,,,,,0
INC-000821,822,DDoS,43875371.38,291956.0,1.0,2193768.57,1
,823,,,,,,0
,824,,,,,,0
INC-000824,825,Insider Threat,23202586.21,151957.0,1.0,1160129.31,1
,826,,,,,,0
INC-000826,827,DDoS,1311637.44,5448.0,1.0,65581.87,1
,828,,,,,,0
,829,,,,,,0
,830,,,,,,0
INC-000830,831,DDoS,463044.59,1472.0,1.0,23152.23,1
INC-000831,832,Ransomware,3833284.7,22435.0,1.0,191664.24,1
,833,,,,,,0
,834,,,,,,0
INC-000834,835,Ransomware,6436569.41,40536.0,1.0,321828.47,1
,836,,,,,,0
,837,,,,,,0
INC-000837,838,Phishing,2503858.96,15707.0,1.0,125192.95,1
INC-000838,839,Phishing,3224735.93,18201.0,1.0,161236.8,1
,840,,,,,,0
,841,,,,,,0
INC-000841,842,DDoS,3364347.64,20851.0,1.0,168217.38,1
INC-000842,843,Insider Threat,540271809.59,3601332.0,1.0,27013590.48,1
,844,,,,,,0
INC-000844,845,Ransomware,13558385.7,88499.0,1.0,677919.29,1
,846,,,,,,0
INC-000846,847,DDoS,1577747.62,10109.0,1.0,78887.38,1
,848,,,,,,0
,849,,,,,,0
,850,,,,,,0
,851,,,,,,0
,852,,,,,,0
,853,,,,,,0
,854,,,,,,0
,855,,,,,,0
INC-000855,856,DDoS,15380251.79,100830.0,1.0,769012.59,1
,857,,,,,,0
INC-000857,858,Ransomware,51239754.59,339486.0,1.0,2561987.73,1
,859,,,,,,0
,860,,,,,,0
,861,,,,,,0
INC-000861,862,Ransomware,9270563.92,58988.0,1.0,463528.2,1
,863,,,,,,0
INC-000863,864,Ransomware,3544233.13,21129.0,1.0,177211.66,1
INC-000864,865,Ransomware,164686967.0,1097539.0,1.0,8234348.35,1
INC-000865,866,DDoS,11667708.91,76330.0,1.0,583385.45,1
,867,,,,,,0
,868,,,,,,0
,869,,,,,,0
,870,,,,,,0
INC-000870,871,Insider Threat,1182624.34,5329.0,1.0,59131.22,1
,872,,,,,,0
INC-000872,873,Phishing,39464887.49,261617.0,1.0,1973244.37,1
INC-000873,874,Ransomware,12100508.91,78131.0,1.0,605025.45,1
,875,,,,,,0
INC-000875,876,DDoS,85844055.66,570454.0,1.0,4292202.78,1
,877,,,,,,0
,878,,,,,,0
INC-000878,879,Insider Threat,45090036.94,297570.0,1.0,2254501.85,1
,880,,,,,,0
INC-000880,881,Ransomware,13272027.47,86815.0,1.0,663601.37,1
,882,,,,,,0
INC-000882,883,Insider Threat,906518.32,4363.0,1.0,45325.92,1
,884,,,,,,0
,885,,,,,,0
,886,,,,,,0
INC-000886,887,Phishing,752644.67,1931.0,1.0,37632.23,1
,888,,,,,,0
,889,,,,,,0
,890,,,,,,0
,891,,,,,,0
,892,,,,,,0
,893,,,,,,0
,894,,,,,,0
INC-000894,895,Ransomware,4334886.03,27115.0,1.0,216744.3,1
,896,,,,,,0
INC-000896,897,DDoS,6752884.59,44396.0,1.0,337644.23,1
INC-000897,898,Phishing,3418204.84,20048.0,1.0,170910.24,1
INC-000898,899,Insider Threat,15652092.48,102606.0,1.0,782604.62,1
INC-000899,900,DDoS,1821392.46,9617.0,1.0,91069.62,1
INC-000900,901,DDoS,868423.69,4505.0,1.0,43421.18,1
INC-000901,902,Phishing,13606675.6,89886.0,1.0,680333.78,1
INC-000902,903,DDoS,1325227.12,8358.0,1.0,66261.36,1
INC-000903,904,Insider Threat,544549.28,2181.0,1.0,27227.46,1
,905,,,,,,0
,906,,,,,,0
,907,,,,,,0
,908,,,,,,0
,909,,,,,,0
INC-000909,910,DDoS,12639710.13,82346.0,1.0,631985.51,1
,911,,,,,,0
,912,,,,,,0
,913,,,,,,0
INC-000913,914,Phishing,19832652.35,130854.0,1.0,991632.62,1
INC-000914,915,DDoS,687684.9,3203.0,1.0,34384.25,1
INC-000915,916,Insider Threat,11240859.88,71649.0,1.0,562042.99,1
INC-000916,917,Insider Threat,731054.53,2185.0,1.0,36552.73,1
,918,,,,,,0
,919,,,,,,0
INC-000919,920,DDoS,28546752.51,187950.0,1.0,1427337.63,1
,921,,,,,,0
INC-000921,922,Phishing,4620444.33,29226.0,1.0,231022.22,1
,923,,,,,,0
,924,,,,,,0
,925,,,,,,0
,926,,,,,,0
,927,,,,,,0
INC-000927,928,Ransomware,3533990.21,20272.0,1.0,176699.51,1
,929,,,,,,0
,930,,,,,,0
INC-000930,931,Insider Threat,1130524.25,6412.0,1.0,56526.21,1
,932,,,,,,0
INC-000932,933,DDoS,353321.5,1627.0,1.0,17666.08,1
,934,,,,,,0
INC-000934,935,Insider Threat,2588008.08,14587.0,1.0,129400.4,1
,936,,,,,,0
,937,,,,,,0
,938,,,,,,0
INC-000938,939,Ransomware,2804115.2,17386.0,1.0,140205.76,1
,940,,,,,,0
,941,,,,,,0
,942,,,,,,0
INC-000942,943,Ransomware,3059084.95,18245.0,1.0,152954.25,1
,944,,,,,,0
,945,,,,,,0
INC-000945,946,Insider Threat,18240546.12,121130.0,1.0,912027.31,1
,947,,,,,,0
,948,,,,,,0
,949,,,,,,0
,950,,,,,,0
,951,,,,,,0
,952,,,,,,0
,953,,,,,,0
INC-000953,954,Phishing,1998734.53,11633.0,1.0,99936.73,1
INC-000954,955,Phishing,9858998.21,63804.0,1.0,492949.91,1
INC-000955,956,Insider Threat,31115397.41,204983.0,1.0,1555769.87,1
,957,,,,,,0
INC-000957,958,Phishing,4104519.53,26090.0,1.0,205225.98,1
INC-000958,959,Insider Threat,4027241.19,25915.0,1.0,201362.06,1
INC-000959,960,Insider Threat,522379.55,2652.0,1.0,26118.98,1
INC-000960,961,Ransomware,6813880.44,44441.0,1.0,340694.02,1
INC-000961,962,Phishing,10413294.52,66942.0,1.0,520664.73,1
,963,,,,,,0
INC-000963,964,DDoS,537859.29,633.0,1.0,26892.96,1
,965,,,,,,0
INC-000965,966,Phishing,321373.36,1611.0,1.0,16068.67,1
,967,,,,,,0
,968,,,,,,0
,969,,,,,,0
,970,,,,,,0
,971,,,,,,0
INC-000971,972,Phishing,44231111.93,292106.0,1.0,2211555.6,1
,973,,,,,,0
INC-000973,974,Ransomware,957391.68,5927.0,1.0,47869.58,1
INC-000974,975,Phishing,565965.97,3091.0,1.0,28298.3,1
,976,,,,,,0
,977,,,,,,0
INC-000977,978,Insider Threat,5602041.65,35653.0,1.0,280102.08,1
INC-000978,979,DDoS,1096406.13,6057.0,1.0,54820.31,1
,980,,,,,,0
INC-000980,981,Ransomware,710781.29,3850.0,1.0,35539.06,1
,982,,,,,,0
,983,,,,,,0
INC-000983,984,DDoS,9079893.2,59255.0,1.0,453994.66,1
,985,,,,,,0
,986,,,,,,0
,987,,,,,,0
INC-000987,988,DDoS,283387598.39,1886569.0,1.0,14169379.92,1
,989,,,,,,0
INC-000989,990,Ransomware,777237.38,2867.0,1.0,38861.87,1
,991,,,,,,0
INC-000991,992,Ransomware,1177550.44,5337.0,1.0,58877.52,1
,993,,,,,,0
INC-000993,994,Insider Threat,457695.46,1222.0,1.0,22884.77,1
,995,,,,,,0
,996,,,,,,0
,997,,,,,,0
INC-000997,998,Ransomware,16393971.79,108778.0,1.0,819698.59,1
,999,,,,,,0
,1000,,,,,,0
INC-001000,1001,Insider Threat,61161555.77,406457.0,1.0,3058077.79,1
,1002,,,,,,0
,1003,,,,,,0
,1004,,,,,,0
,1005,,,,,,0
INC-001005,1006,Insider Threat,614618.04,2229.0,1.0,30730.9,1
INC-001006,1007,DDoS,1795189.9,10380.0,1.0,89759.49,1
INC-001007,1008,DDoS,3645509.54,22185.0,1.0,182275.48,1
,1009,,,,,,0
,1010,,,,,,0
,1011,,,,,,0
,1012,,,,,,0
INC-001012,1013,Insider Threat,2111357.8,13719.0,1.0,105567.89,1
INC-001013,1014,Ransomware,25138976.84,166696.0,1.0,1256948.84,1
INC-001014,1015,Insider Threat,1429242.41,7398.0,1.0,71462.12,1
,1016,,,,,,0
INC-001016,1017,DDoS,1739762.91,8976.0,1.0,86988.15,1
,1018,,,,,,0
INC-001018,1019,Ransomware,623803.0,1367.0,1.0,31190.15,1
INC-001019,1020,DDoS,12170406.05,79236.0,1.0,608520.3,1
INC-001020,1021,Ransomware,1162640.24,6323.0,1.0,58132.01,1
INC-001021,1022,Insider Threat,3160918.45,17951.0,1.0,158045.92,1
,1023,,,,,,0
,1024,,,,,,0
,1025,,,,,,0
,1026,,,,,,0
,1027,,,,,,0
INC-001027,1028,DDoS,2849600.03,18609.0,1.0,142480.0,1
,1029,,,,,,0
,1030,,,,,,0
,1031,,,,,,0
INC-001031,1032,Phishing,226374.47,1016.0,1.0,11318.72,1
,1033,,,,,,0
,1034,,,,,,0
,1035,,,,,,0
INC-001035,1036,DDoS,10189648.05,65932.0,1.0,509482.4,1
,1037,,,,,,0
,1038,,,,,,0
,1039,,,,,,0
,1040,,,,,,0
,1041,,,,,,0
,1042,,,,,,0
,1043,,,,,,0
,1044,,,,,,0
,1045,,,,,,0
INC-001045,1046,Ransomware,844520.67,2527.0,1.0,42226.03,1
,1047,,,,,,0
INC-001047,1048,Insider Threat,5209231.59,33867.0,1.0,260461.58,1
INC-001048,1049,DDoS,4545838.05,27218.0,1.0,227291.9,1
,1050,,,,,,0
,1051,,,,,,0
,1052,,,,,,0
,1053,,,,,,0
,1054,,,,,,0
,1055,,,,,,0
,1056,,,,,,0
,1057,,,,,,0
INC-001057,1058,Insider Threat,11927023.31,77300.0,1.0,596351.17,1
,1059,,,,,,0
,1060,,,,,,0
,1061,,,,,,0
,1062,,,,,,0
INC-001062,1063,Phishing,627241.21,2712.0,1.0,31362.06,1
,1064,,,,,,0
,1065,,,,,,0
,1066,,,,,,0
INC-001066,1067,Insider Threat,3379474.19,20005.0,1.0,168973.71,1
,1068,,,,,,0
INC-001068,1069,DDoS,763000.12,4461.0,1.0,38150.01,1
,1070,,,,,,0
,1071,,,,,,0
INC-001071,1072,Insider Threat,1863175.61,11519.0,1.0,93158.78,1
INC-001072,1073,Phishing,542085454.27,3612779.0,1.0,27104272.71,1
INC-001073,1074,Insider Threat,12532076.53,83104.0,1.0,626603.83,1
,1075,,,,,,0
INC-001075,1076,Insider Threat,22851701.66,151396.0,1.0,1142585.08,1
INC-001076,1077,Phishing,783978.98,4555.0,1.0,39198.95,1
,1078,,,,,,0
,1079,,,,,,0
INC-001079,1080,Phishing,878358.39,4435.0,1.0,43917.92,1
,1081,,,,,,0
INC-001081,1082,DDoS,501064.42,992.0,1.0,25053.22,1
,1083,,,,,,0
,1084,,,,,,0
INC-001084,1085,DDoS,419995.91,2169.0,1.0,20999.8,1
,1086,,,,,,0
,1087,,,,,,0
INC-001087,1088,Ransomware,2062627.67,11094.0,1.0,103131.38,1
,1089,,,,,,0
,1090,,,,,,0
,1091,,,,,,0
,1092,,,,,,0
,1093,,,,,,0
,1094,,,,,,0
INC-001094,1095,Phishing,1651017.81,10066.0,1.0,82550.89,1
,1096,,,,,,0
,1097,,,,,,0
INC-001097,1098,Insider Threat,8069784.95,53178.0,1.0,403489.25,1
INC-001098,1099,Insider Threat,992688.62,5880.0,1.0,49634.43,1
INC-001099,1100,Insider Threat,696747.31,3653.0,1.0,34837.37,1
,1101,,,,,,0
INC-001101,1102,Ransomware,2250577.26,11821.0,1.0,112528.86,1
INC-001102,1103,DDoS,646671.66,1750.0,1.0,32333.58,1
INC-001103,1104,Insider Threat,3121007.91,17759.0,1.0,156050.4,1
INC-001104,1105,Ransomware,3798244.96,23314.0,1.0,189912.25,1
INC-001105,1106,DDoS,2144099.47,11885.0,1.0,107204.97,1
,1107,,,,,,0
,1108,,,,,,0
,1109,,,,,,0
,1110,,,,,,0
,1111,,,,,,0
INC-001111,1112,Ransomware,8789942.78,57072.0,1.0,439497.14,1
,1113,,,,,,0
,1114,,,,,,0
INC-001114,1115,Insider Threat,1630138.37,9410.0,1.0,81506.92,1
,1116,,,,,,0
,1117,,,,,,0
INC-001117,1118,DDoS,1410099.75,8272.0,1.0,70504.99,1
,1119,,,,,,0
INC-001119,1120,Ransomware,3163973.76,18903.0,1.0,158198.69,1
,1121,,,,,,0
INC-001121,1122,Ransomware,597157.49,3397.0,1.0,29857.87,1
,1123,,,,,,0
,1124,,,,,,0
,1125,,,,,,0
,1126,,,,,,0
INC-001126,1127,Ransomware,922301.93,4173.0,1.0,46115.1,1
,1128,,,,,,0
,1129,,,,,,0
,1130,,,,,,0
,1131,,,,,,0
,1132,,,,,,0
INC-001132,1133,Insider Threat,5822692.35,38220.0,1.0,291134.62,1
INC-001133,1134,Phishing,2196779.49,12578.0,1.0,109838.97,1
INC-001134,1135,Ransomware,577350.65,2246.0,1.0,28867.53,1
,1136,,,,,,0
INC-001136,1137,DDoS,13807215.56,90858.0,1.0,690360.78,1
INC-001137,1138,Ransomware,7448232.48,48111.0,1.0,372411.62,1
INC-001138,1139,DDoS,21115185.86,139440.0,1.0,1055759.29,1
INC-001139,1140,Insider Threat,868748.92,3555.0,1.0,43437.45,1
INC-001140,1141,Insider Threat,1100258.22,5751.0,1.0,55012.91,1
,1142,,,,,,0
INC-001142,1143,DDoS,5494639.72,34037.0,1.0,274731.99,1
INC-001143,1144,Ransomware,1144213.84,5048.0,1.0,57210.69,1
,1145,,,,,,0
,1146,,,,,,0
,1147,,,,,,0
INC-001147,1148,Insider Threat,1116469.57,4647.0,1.0,55823.48,1
,1149,,,,,,0
,1150,,,,,,0
,1151,,,,,,0
INC-001151,1152,Ransomware,571703.89,3299.0,1.0,28585.19,1
INC-001152,1153,Ransomware,1597677.81,9414.0,1.0,79883.89,1
,1154,,,,,,0
INC-001154,1155,DDoS,3837720.07,23432.0,1.0,191886.0,1
,1156,,,,,,0
,1157,,,,,,0
INC-001157,1158,DDoS,2785363.01,16910.0,1.0,139268.15,1
,1159,,,,,,0
,1160,,,,,,0
,1161,,,,,,0
,1162,,,,,,0
,1163,,,,,,0
,1164,,,,,,0
INC-001164,1165,Insider Threat,6676017.02,41457.0,1.0,333800.85,1
INC-001165,1166,Insider Threat,706136.22,4066.0,1.0,35306.81,1
,1167,,,,,,0
,1168,,,,,,0
,1169,,,,,,0
,1170,,,,,,0
INC-001170,1171,Insider Threat,3155286.1,17945.0,1.0,157764.31,1
,1172,,,,,,0
INC-001172,1173,Phishing,663868.25,3961.0,1.0,33193.41,1
INC-001173,1174,DDoS,18969212.15,124012.0,1.0,948460.61,1
,1175,,,,,,0
INC-001175,1176,DDoS,3792453.67,23887.0,1.0,189622.68,1
,1177,,,,,,0
INC-001177,1178,DDoS,10824779.42,69183.0,1.0,541238.97,1
,1179,,,,,,0
,1180,,,,,,0
,1181,,,,,,0
,1182,,,,,,0
,1183,,,,,,0
INC-001183,1184,Phishing,2243606.99,12797.0,1.0,112180.35,1
INC-001184,1185,Insider Threat,33209514.62,220578.0,1.0,1660475.73,1
,1186,,,,,,0
,1187,,,,,,0
,1188,,,,,,0
INC-001188,1189,Insider Threat,539443.75,1342.0,1.0,26972.19,1
,1190,,,,,,0
,1191,,,,,,0
,1192,,,,,,0
,1193,,,,,,0
,1194,,,,,,0
,1195,,,,,,0
INC-001195,1196,Ransomware,1742107.94,10660.0,1.0,87105.4,1
INC-001196,1197,Ransomware,10699512.34,68974.0,1.0,534975.62,1
,1198,,,,,,0
,1199,,,,,,0
,1200,,,,,,0
INC-001200,1201,Insider Threat,20983836.24,136732.0,1.0,1049191.81,1
INC-001201,1202,Insider Threat,4275249.61,25605.0,1.0,213762.48,1
INC-001202,1203,DDoS,14614216.36,96235.0,1.0,730710.82,1
,1204,,,,,,0
INC-001204,1205,DDoS,5973503.61,38719.0,1.0,298675.18,1
,1206,,,,,,0
INC-001206,1207,Ransomware,3123453.37,18758.0,1.0,156172.67,1
INC-001207,1208,Phishing,8221287.38,51669.0,1.0,411064.37,1
,1209,,,,,,0
INC-001209,1210,Ransomware,2299708.21,14327.0,1.0,114985.41,1
INC-001210,1211,DDoS,7331928.75,47029.0,1.0,366596.44,1
,1212,,,,,,0
,1213,,,,,,0
,1214,,,,,,0
INC-001214,1215,DDoS,1165093.94,4664.0,1.0,58254.7,1
,1216,,,,,,0
INC-001216,1217,Ransomware,4127140.78,25573.0,1.0,206357.04,1
,1218,,,,,,0
INC-001218,1219,DDoS,13642104.08,89189.0,1.0,682105.2,1
INC-001219,1220,DDoS,3944241.17,24000.0,1.0,197212.06,1
,1221,,,,,,0
INC-001221,1222,Phishing,29961908.32,198565.0,1.0,1498095.42,1
,1223,,,,,,0
INC-001223,1224,Phishing,525998.26,2828.0,1.0,26299.91,1
,1225,,,,,,0
,1226,,,,,,0
INC-001226,1227,Insider Threat,2034475.59,13036.0,1.0,101723.78,1
INC-001227,1228,DDoS,2810064.03,15940.0,1.0,140503.2,1
INC-001228,1229,DDoS,1072085.24,4208.0,1.0,53604.26,1
INC-001229,1230,DDoS,23983280.08,156740.0,1.0,1199164.0,1
,1231,,,,,,0
,1232,,,,,,0
,1233,,,,,,0
INC-001233,1234,Insider Threat,275074051.17,1832861.0,1.0,13753702.56,1
INC-001234,1235,Insider Threat,1834569.4,8908.0,1.0,91728.47,1
INC-001235,1236,Insider Threat,2329211.71,15077.0,1.0,116460.59,1
,1237,,,,,,0
,1238,,,,,,0
INC-001238,1239,Insider Threat,1870818.57,9730.0,1.0,93540.93,1
INC-001239,1240,Phishing,6188393.97,38993.0,1.0,309419.7,1
,1241,,,,,,0
,1242,,,,,,0
INC-001242,1243,DDoS,531310.62,2044.0,1.0,26565.53,1
INC-001243,1244,Ransomware,17721592.5,114911.0,1.0,886079.62,1
,1245,,,,,,0
,1246,,,,,,0
,1247,,,,,,0
INC-001247,1248,DDoS,23405243.47,154228.0,1.0,1170262.17,1
INC-001248,1249,DDoS,1394851.63,7912.0,1.0,69742.58,1
,1250,,,,,,0
,1251,,,,,,0
INC-001251,1252,DDoS,11131239.14,71397.0,1.0,556561.96,1
INC-001252,1253,Phishing,4866799.86,30406.0,1.0,243339.99,1
INC-001253,1254,Phishing,1367101.34,7816.0,1.0,68355.07,1
,1255,,,,,,0
,1256,,,,,,0
,1257,,,,,,0
,1258,,,,,,0
INC-001258,1259,Phishing,6024420.59,37391.0,1.0,301221.03,1
INC-001259,1260,DDoS,923297.76,4261.0,1.0,46164.89,1
INC-001260,1261,Ransomware,10418629.48,66655.0,1.0,520931.47,1
,1262,,,,,,0
INC-001262,1263,Insider Threat,8925649.5,56635.0,1.0,446282.48,1
,1264,,,,,,0
INC-001264,1265,DDoS,4333318.11,26193.0,1.0,216665.91,1
,1266,,,,,,0
INC-001266,1267,DDoS,1223591.39,6574.0,1.0,61179.57,1
,1268,,,,,,0
INC-001268,1269,Ransomware,2848047.68,16552.0,1.0,142402.38,1
INC-001269,1270,DDoS,913525.88,3851.0,1.0,45676.29,1
INC-001270,1271,Phishing,1397216.88,6756.0,1.0,69860.84,1
,1272,,,,,,0
,1273,,,,,,0
INC-001273,1274,DDoS,3530962.5,20617.0,1.0,176548.12,1
,1275,,,,,,0
INC-001275,1276,Phishing,214462887.29,1429309.0,1.0,10723144.36,1
,1277,,,,,,0
,1278,,,,,,0
,1279,,,,,,0
,1280,,,,,,0
,1281,,,,,,0
,1282,,,,,,0
,1283,,,,,,0
,1284,,,,,,0
,1285,,,,,,0
,1286,,,,,,0
INC-001286,1287,Ransomware,161131662.41,1073375.0,1.0,8056583.12,1
,1288,,,,,,0
INC-001288,1289,DDoS,5881902.37,37261.0,1.0,294095.12,1
,1290,,,,,,0
,1291,,,,,,0
INC-001291,1292,Insider Threat,598340.02,2101.0,1.0,29917.0,1
,1293,,,,,,0
INC-001293,1294,Phishing,4607930.08,28394.0,1.0,230396.5,1
,1295,,,,,,0
INC-001295,1296,Insider Threat,14623026.06,95137.0,1.0,731151.3,1
,1297,,,,,,0
,1298,,,,,,0
,1299,,,,,,0
,1300,,,,,,0
INC-001300,1301,DDoS,7290597.33,45337.0,1.0,364529.87,1
INC-001301,1302,Insider Threat,7567137.68,48743.0,1.0,378356.88,1
,1303,,,,,,0
INC-001303,1304,Ransomware,305346164.13,2032400.0,1.0,15267308.21,1
,1305,,,,,,0
,1306,,,,,,0
,1307,,,,,,0
,1308,,,,,,0
,1309,,,,,,0
INC-001309,1310,Insider Threat,1640402.61,8322.0,1.0,82020.13,1
,1311,,,,,,0
,1312,,,,,,0
INC-001312,1313,DDoS,1487065.0,9182.0,1.0,74353.25,1
,1314,,,,,,0
,1315,,,,,,0
,1316,,,,,,0
,1317,,,,,,0
,1318,,,,,,0
INC-001318,1319,DDoS,16667071.02,108424.0,1.0,833353.55,1
INC-001319,1320,DDoS,4152751.13,26390.0,1.0,207637.56,1
INC-001320,1321,Phishing,5235769.18,32258.0,1.0,261788.46,1
INC-001321,1322,Insider Threat,2608699.81,16191.0,1.0,130434.99,1
,1323,,,,,,0
,1324,,,,,,0
INC-001324,1325,Phishing,783234.49,4528.0,1.0,39161.72,1
,1326,,,,,,0
,1327,,,,,,0
,1328,,,,,,0
INC-001328,1329,Phishing,6936557.83,44271.0,1.0,346827.89,1
,1330,,,,,,0
INC-001330,1331,Phishing,3450275.35,22513.0,1.0,172513.77,1
,1332,,,,,,0
,1333,,,,,,0
,1334,,,,,,0
,1335,,,,,,0
,1336,,,,,,0
,1337,,,,,,0
INC-001337,1338,Phishing,452880.02,2590.0,1.0,22644.0,1
,1339,,,,,,0
,1340,,,,,,0
,1341,,,,,,0
,1342,,,,,,0
,1343,,,,,,0
,1344,,,,,,0
,1345,,,,,,0
,1346,,,,,,0
INC-001346,1347,Insider Threat,923768.17,3132.0,1.0,46188.41,1
,1348,,,,,,0
INC-001348,1349,Insider Threat,536618.61,3064.0,1.0,26830.93,1
INC-001349,1350,Phishing,2743518.36,15904.0,1.0,137175.92,1
,1351,,,,,,0
,1352,,,,,,0
INC-001352,1353,Insider Threat,195623385.52,1303523.0,1.0,9781169.28,1
,1354,,,,,,0
,1355,,,,,,0
,1356,,,,,,0
,1357,,,,,,0
,1358,,,,,,0
,1359,,,,,,0
,1360,,,,,,0
,1361,,,,,,0
INC-001361,1362,DDoS,10828386.27,71582.0,1.0,541419.31,1
,1363,,,,,,0
,1364,,,,,,0
,1365,,,,,,0
INC-001365,1366,Ransomware,4125675.67,26937.0,1.0,206283.78,1
,1367,,,,,,0
INC-001367,1368,Insider Threat,30437349.28,200622.0,1.0,1521867.46,1
INC-001368,1369,DDoS,6152458.91,40007.0,1.0,307622.95,1
,1370,,,,,,0
INC-001370,1371,Insider Threat,1451473.66,7620.0,1.0,72573.68,1
INC-001371,1372,Ransomware,1184709.43,7145.0,1.0,59235.47,1
INC-001372,1373,DDoS,522012.88,2060.0,1.0,26100.64,1
,1374,,,,,,0
,1375,,,,,,0
,1376,,,,,,0
INC-001376,1377,DDoS,1422556.3,6714.0,1.0,71127.82,1
,1378,,,,,,0
,1379,,,,,,0
,1380,,,,,,0
,1381,,,,,,0
,1382,,,,,,0
,1383,,,,,,0
,1384,,,,,,0
,1385,,,,,,0
,1386,,,,,,0
,1387,,,,,,0
,1388,,,,,,0
,1389,,,,,,0
INC-001389,1390,Ransomware,8402515.47,53148.0,1.0,420125.77,1
,1391,,,,,,0
,1392,,,,,,0
INC-001392,1393,Phishing,3302151.4,20422.0,1.0,165107.57,1
INC-001393,1394,Ransomware,27269743.04,179661.0,1.0,1363487.15,1
,1395,,,,,,0
,1396,,,,,,0
INC-001396,1397,Phishing,35964613.45,237388.0,1.0,1798230.67,1
,1398,,,,,,0
,1399,,,,,,0
,1400,,,,,,0
INC-001400,1401,DDoS,11520310.37,74562.0,1.0,576015.52,1
INC-001401,1402,Insider Threat,10990323.27,72281.0,1.0,549516.16,1
INC-001402,1403,Phishing,567485.04,3248.0,1.0,28374.25,1
,1404,,,,,,0
,1405,,,,,,0
INC-001405,1406,DDoS,13974754.77,89921.0,1.0,698737.74,1
INC-001406,1407,Ransomware,691184.76,1618.0,1.0,34559.24,1
,1408,,,,,,0
,1409,,,,,,0
,1410,,,,,,0
,1411,,,,,,0
,1412,,,,,,0
INC-001412,1413,DDoS,6636788.74,43520.0,1.0,331839.44,1
INC-001413,1414,Phishing,395524.29,1066.0,1.0,19776.21,1
,1415,,,,,,0
,1416,,,,,,0
,1417,,,,,,0
INC-001417,1418,Ransomware,1657027.27,8509.0,1.0,82851.36,1
,1419,,,,,,0
,1420,,,,,,0
,1421,,,,,,0
,1422,,,,,,0
INC-001422,1423,Phishing,2131961.03,12643.0,1.0,106598.05,1
,1424,,,,,,0
INC-001424,1425,DDoS,913758.25,3938.0,1.0,45687.91,1
