company_id,mfa_status,edr_deployed,patch_velocity,open_vulnerabilities,backup_type,training_freq,pen_test_age
706,1,0,22,98,Cloud-only,1,3
707,1,1,52,229,Offline,2,7
708,1,1,24,81,Cloud-only,1,17
709,1,1,44,122,Offline,1,35
710,1,0,56,233,Offline,1,19
711,0,1,2,4,Cloud-only,1,17
712,0,0,38,126,Cloud-only,3,24
713,0,1,41,178,Offline,1,29
714,1,0,107,389,Offline,3,26
715,0,1,51,237,On-premise,0,21
716,1,0,53,162,Offline,2,20
717,1,1,77,292,On-premise,0,20
718,1,1,95,441,Cloud-only,2,21
719,0,1,119,292,Cloud-only,0,19
720,1,1,22,46,Offline,3,20
721,1,1,48,191,Offline,4,15
722,0,0,101,455,On-premise,2,31
723,0,0,99,320,On-premise,0,2
724,1,1,46,140,Offline,3,1
725,0,0,19,56,Offline,4,1
726,1,0,46,105,Cloud-only,4,33
727,1,1,99,336,On-premise,4,31
728,1,0,87,227,Cloud-only,4,15
729,1,0,51,139,Cloud-only,1,27
730,1,1,69,217,Cloud-only,2,22
731,0,1,63,251,Offline,0,30
732,1,0,85,372,Cloud-only,2,2
733,0,0,33,74,On-premise,3,21
734,0,0,72,329,Offline,3,15
735,1,0,59,145,Offline,0,30
736,1,1,74,187,Offline,4,1
737,0,1,79,218,Cloud-only,2,10
738,1,1,36,163,Cloud-only,3,6
739,0,0,84,307,Cloud-only,2,19
740,1,1,45,168,Offline,4,27
741,1,1,32,118,On-premise,2,4
742,1,1,100,368,Offline,1,14
743,1,1,38,181,Offline,3,20
744,0,1,13,63,Cloud-only,1,18
745,1,0,24,60,Cloud-only,4,31
746,0,0,74,319,Offline,2,12
747,1,1,99,288,On-premise,4,15
748,1,0,3,8,Offline,2,32
749,0,0,92,418,Cloud-only,0,26
750,1,1,101,292,Offline,4,22
751,1,0,26,121,Cloud-only,4,5
752,1,0,84,249,Cloud-only,4,31
753,1,0,33,99,Cloud-only,2,9
754,0,0,99,241,On-premise,2,26
755,0,0,2,4,Cloud-only,4,7
756,1,1,74,228,Cloud-only,1,24
757,0,0,34,106,Offline,2,1
758,0,0,11,36,On-premise,3,3
759,1,1,111,518,Cloud-only,2,28
760,1,1,29,128,Cloud-only,0,31
761,0,1,113,491,Offline,3,33
762,1,1,118,320,Offline,3,31
763,1,1,116,333,Offline,3,30
764,1,0,8,24,Cloud-only,3,16
765,0,0,60,142,Offline,2,1
766,0,0,112,520,Cloud-only,4,34
767,1,1,59,267,Offline,1,10
768,1,0,67,311,Cloud-only,3,21
769,1,1,32,69,Offline,0,17
770,1,1,100,343,Offline,2,12
771,1,0,73,338,Cloud-only,3,6
772,1,1,59,186,Cloud-only,2,4
773,0,1,27,128,Cloud-only,1,9
774,1,1,92,200,On-premise,4,23
775,1,1,13,52,Cloud-only,0,9
776,0,1,64,248,Cloud-only,0,15
777,1,0,82,216,Cloud-only,0,2
778,1,0,76,221,Offline,0,8
779,1,1,24,115,Cloud-only,0,8
780,1,1,24,80,Cloud-only,2,16
781,1,0,69,205,Offline,4,31
782,1,1,24,116,Offline,4,30
783,0,1,73,350,Cloud-only,0,6
784,1,0,113,273,Offline,2,15
785,0,0,40,130,On-premise,2,1
786,0,0,101,314,Offline,0,24
787,1,1,110,222,Cloud-only,4,27
788,0,1,86,257,Offline,4,33
789,1,0,48,109,On-premise,2,17
790,0,0,2,6,Offline,4,23
791,0,0,18,57,On-premise,2,4
792,1,1,70,304,On-premise,3,11
793,1,1,106,328,Offline,4,4
794,1,1,97,236,Offline,1,9
795,0,1,118,560,Cloud-only,3,23
796,1,0,26,62,Cloud-only,1,25
797,0,0,26,104,Cloud-only,3,19
798,1,0,11,37,On-premise,0,4
799,0,0,101,431,Offline,3,20
800,1,0,83,287,Offline,2,20
801,0,1,106,314,Cloud-only,4,4
802,0,1,81,381,Cloud-only,0,11
803,1,0,58,242,Offline,2,2
804,0,0,89,340,Offline,2,3
805,1,0,50,236,Cloud-only,3,1
806,1,1,25,101,Cloud-only,3,15
807,0,1,91,263,Cloud-only,0,22
808,0,0,62,188,Cloud-only,2,25
809,0,0,71,154,Offline,2,28
810,1,1,52,111,Offline,3,12
811,0,0,69,262,Cloud-only,2,20
812,1,1,77,159,Cloud-only,3,35
813,0,1,41,126,On-premise,3,14
814,0,0,92,299,Cloud-only,2,3
815,1,1,82,185,Cloud-only,4,28
816,0,0,78,364,Offline,2,3
817,1,0,14,56,Cloud-only,1,9
818,1,1,44,103,Cloud-only,4,13
819,0,0,26,70,On-premise,2,23
820,0,0,112,278,Cloud-only,1,16
821,1,0,35,166,Offline,4,27
822,0,1,39,113,Cloud-only,4,13
823,1,1,78,336,Cloud-only,1,3
824,1,0,16,67,Cloud-only,4,31
825,1,1,46,221,Offline,3,4
826,1,1,57,227,Cloud-only,4,8
827,0,1,89,376,Cloud-only,2,35
828,1,1,31,72,Cloud-only,1,1
829,1,1,78,381,Cloud-only,4,1
830,0,0,62,147,Cloud-only,0,10
831,0,0,75,362,On-premise,3,25
832,0,1,107,333,Cloud-only,3,33
833,1,0,43,114,Cloud-only,3,32
834,1,1,64,206,On-premise,2,24
835,0,0,103,506,Offline,2,34
836,1,1,73,274,Cloud-only,3,10
837,0,1,63,195,Cloud-only,1,3
838,0,1,82,175,On-premise,1,2
839,0,0,90,316,Offline,4,32
840,0,1,34,118,Cloud-only,3,22
841,1,0,44,198,Cloud-only,2,23
842,0,0,77,228,On-premise,1,32
843,0,1,80,369,Offline,1,9
844,1,0,55,203,On-premise,3,10
845,0,1,29,121,On-premise,1,34
846,1,1,105,459,Offline,3,34
847,0,0,36,105,Cloud-only,1,11
848,1,0,42,191,Cloud-only,4,9
849,0,0,118,464,Offline,0,3
850,1,1,14,56,Offline,1,19
851,1,0,113,450,Cloud-only,3,26
852,1,0,89,279,Offline,0,8
853,0,1,40,169,Offline,2,32
854,1,1,46,191,Cloud-only,4,1
855,1,1,95,263,Cloud-only,2,16
856,0,0,100,494,Cloud-only,3,18
857,1,1,114,359,Cloud-only,0,7
858,0,1,116,466,Cloud-only,1,35
859,1,1,98,360,Cloud-only,3,29
860,0,1,119,350,Cloud-only,1,2
861,1,1,31,73,Cloud-only,0,22
862,1,0,116,566,Offline,4,22
863,0,1,19,83,Offline,1,27
864,0,0,78,267,On-premise,2,32
865,1,0,116,536,Cloud-only,2,1
866,0,0,55,225,Cloud-only,0,26
867,1,0,73,209,On-premise,3,33
868,1,1,3,9,On-premise,4,25
869,1,1,25,105,Cloud-only,0,30
870,1,1,48,219,Cloud-only,2,34
871,0,1,30,87,Cloud-only,4,2
872,1,1,44,104,Cloud-only,4,9
873,0,0,50,168,Offline,4,32
874,1,0,26,95,On-premise,2,26
875,1,0,46,135,Offline,4,28
876,0,1,47,146,Offline,1,34
877,1,1,79,242,Cloud-only,4,16
878,1,0,51,216,Cloud-only,0,5
879,0,1,6,13,Offline,1,1
880,1,0,51,236,Cloud-only,4,33
881,0,1,57,268,Offline,2,9
882,0,1,38,125,Cloud-only,0,15
883,0,1,27,94,Offline,3,27
884,1,0,54,203,Offline,3,20
885,1,1,8,23,Offline,2,8
886,1,0,77,243,On-premise,4,9
887,1,1,91,187,Cloud-only,3,13
888,0,1,56,256,Cloud-only,1,33
889,1,1,86,312,Cloud-only,3,4
890,1,1,23,72,Offline,3,22
891,0,1,60,190,Cloud-only,0,19
892,1,1,111,442,Offline,3,6
893,0,1,50,239,Cloud-only,3,5
894,0,1,8,37,Offline,4,16
895,1,1,69,166,Offline,4,12
896,0,0,78,270,On-premise,3,34
897,0,1,50,225,Offline,4,18
898,1,0,111,259,Cloud-only,2,11
899,1,0,66,313,Offline,1,33
900,1,0,68,241,On-premise,3,25
901,1,1,90,206,On-premise,1,8
902,0,0,100,224,Cloud-only,2,11
903,1,1,28,130,On-premise,0,17
904,1,0,78,375,Offline,2,25
905,0,1,23,54,On-premise,2,31
906,1,1,51,198,Offline,3,32
907,1,1,50,144,On-premise,1,17
908,1,1,61,203,On-premise,2,15
909,1,1,49,103,Cloud-only,4,9
910,0,0,57,174,Cloud-only,0,22
911,1,0,32,68,Cloud-only,1,11
912,1,1,80,369,Cloud-only,1,15
913,1,0,33,100,Offline,4,20
914,1,0,92,383,Offline,1,33
915,0,0,81,193,Offline,3,12
916,0,0,13,44,Cloud-only,2,26
917,0,1,41,142,Cloud-only,1,17
918,1,0,24,48,Offline,2,17
919,1,1,44,156,Cloud-only,0,35
920,1,0,83,347,On-premise,4,4
921,0,1,28,67,Cloud-only,4,20
922,0,0,43,108,Cloud-only,0,14
923,1,0,12,45,Cloud-only,4,2
924,0,0,37,171,Cloud-only,0,4
925,1,0,63,275,Cloud-only,1,24
926,1,0,53,246,Cloud-only,4,10
927,1,1,67,308,Cloud-only,4,16
928,0,0,11,50,Cloud-only,1,10
929,0,1,24,51,Cloud-only,4,11
930,1,1,28,69,Cloud-only,4,16
931,0,0,56,237,Cloud-only,0,13
932,1,1,71,349,Cloud-only,3,35
933,0,0,93,304,Cloud-only,1,4
934,1,1,21,102,Cloud-only,1,25
935,0,0,55,175,On-premise,4,29
936,0,1,36,124,Offline,3,6
937,1,1,7,24,Cloud-only,4,19
938,1,1,67,175,Offline,0,16
939,0,0,58,229,On-premise,2,11
940,0,1,29,113,On-premise,3,18
941,1,1,101,376,Offline,4,24
942,0,0,89,305,Cloud-only,1,3
943,0,0,114,345,Offline,3,20
944,1,1,4,16,Offline,1,32
945,0,1,57,145,Cloud-only,3,31
946,0,0,116,378,Cloud-only,3,24
947,1,0,93,230,Cloud-only,2,30
948,1,0,36,112,Cloud-only,0,18
949,1,1,23,77,Cloud-only,0,20
950,1,0,78,299,Offline,1,12
951,1,1,91,335,On-premise,4,4
952,1,0,107,383,Cloud-only,4,30
953,1,1,42,133,Cloud-only,2,23
954,0,0,106,438,Offline,2,33
955,0,0,56,260,On-premise,2,2
956,0,0,115,508,Cloud-only,4,17
957,0,0,7,31,Cloud-only,3,3
958,0,0,104,450,Cloud-only,3,7
959,0,1,61,263,Offline,1,4
960,1,1,50,162,Offline,1,29
961,0,0,89,328,Offline,3,14
962,0,0,69,279,Cloud-only,0,24
963,1,0,107,263,Offline,4,30
964,1,1,82,196,Cloud-only,4,1
965,1,1,88,320,Cloud-only,2,21
966,1,1,110,537,On-premise,3,8
967,1,0,109,352,Cloud-only,3,3
968,0,1,110,411,Cloud-only,0,8
969,0,0,37,131,Offline,4,26
970,1,0,13,44,Cloud-only,0,4
971,0,0,5,10,Offline,4,24
972,0,0,30,114,Offline,4,4
973,1,1,35,133,Cloud-only,3,8
974,1,1,101,332,Offline,3,16
975,0,0,88,351,Cloud-only,4,26
976,1,0,8,26,Cloud-only,3,1
977,1,1,57,150,Cloud-only,1,30
978,1,1,98,437,Cloud-only,2,21
979,0,0,107,274,On-premise,0,22
980,0,1,50,122,Offline,4,27
981,0,0,8,16,Offline,0,11
982,1,1,83,214,Cloud-only,4,33
983,1,1,11,37,Offline,3,3
984,1,1,3,9,On-premise,2,23
985,0,1,15,56,On-premise,1,29
986,1,1,34,81,On-premise,4,6
987,0,1,17,38,Cloud-only,2,18
988,0,0,98,421,On-premise,4,34
989,0,1,83,192,On-premise,2,29
990,1,1,84,405,Offline,4,32
991,1,1,51,144,Offline,3,31
992,0,1,38,149,Offline,3,35
993,1,1,60,175,On-premise,3,11
994,0,1,58,267,Offline,3,17
995,1,1,100,258,Offline,2,15
996,1,1,60,129,On-premise,2,20
997,0,0,8,24,Cloud-only,3,35
998,0,0,90,416,Cloud-only,3,4
999,0,0,52,163,Cloud-only,2,4
1000,0,1,88,377,Cloud-only,2,20
1001,0,1,91,444,Cloud-only,0,35
1002,0,1,25,102,On-premise,1,13
1003,1,1,11,25,Cloud-only,3,29
1004,1,1,42,101,Cloud-only,3,19
1005,1,0,55,243,Cloud-only,0,9
1006,0,0,73,220,Offline,4,16
1007,0,0,67,226,On-premise,2,12
1008,1,0,118,238,Cloud-only,1,33
1009,1,1,19,42,On-premise,4,6
1010,0,0,72,336,Offline,4,4
1011,1,1,104,509,Offline,4,3
1012,1,0,5,20,Cloud-only,1,18
1013,1,0,111,431,Cloud-only,3,20
1014,0,0,86,305,On-premise,4,28
1015,1,1,99,257,Cloud-only,1,34
1016,0,1,41,103,On-premise,2,12
1017,0,0,80,319,Cloud-only,0,3
1018,1,0,116,326,Offline,0,22
1019,0,0,115,470,Cloud-only,1,17
1020,1,0,114,282,Cloud-only,0,7
1021,0,0,105,330,Cloud-only,3,35
1022,0,1,116,538,On-premise,1,27
1023,1,0,87,225,Cloud-only,4,12
1024,1,1,11,39,Cloud-only,2,30
1025,0,0,9,40,Cloud-only,3,31
1026,1,0,14,28,Cloud-only,2,8
1027,1,1,112,437,Cloud-only,0,19
1028,1,0,21,47,On-premise,2,25
1029,1,1,95,451,Cloud-only,4,3
1030,0,1,78,254,On-premise,1,5
1031,1,0,32,68,Cloud-only,1,15
1032,0,0,93,427,On-premise,3,15
1033,0,0,83,399,On-premise,2,16
1034,0,1,1,3,On-premise,2,3
1035,1,1,75,326,Cloud-only,0,20
1036,0,1,105,361,On-premise,3,16
1037,1,0,69,145,Cloud-only,0,2
1038,1,1,43,169,On-premise,1,26
1039,0,0,13,57,Cloud-only,3,22
1040,1,0,26,117,Offline,1,25
1041,0,1,43,182,Cloud-only,1,6
1042,1,1,27,99,Cloud-only,4,5
1043,1,1,4,14,Cloud-only,3,5
1044,1,1,71,271,Offline,0,22
1045,0,1,1,3,Offline,0,28
1046,1,0,73,313,Cloud-only,0,30
1047,1,0,68,205,On-premise,0,21
1048,0,0,1,4,Cloud-only,3,15
1049,1,1,97,343,Offline,1,26
1050,1,0,29,82,Offline,0,29
1051,0,1,82,214,Offline,3,20
1052,0,0,47,206,Cloud-only,3,2
1053,0,1,47,158,Offline,3,14
1054,1,0,54,248,Offline,0,22
1055,0,1,23,110,On-premise,0,20
1056,1,1,105,311,On-premise,1,12
1057,1,0,76,212,Cloud-only,2,8
1058,0,1,71,194,Cloud-only,0,16
1059,0,1,94,465,Cloud-only,4,30
1060,1,0,81,295,Offline,4,13
1061,1,0,46,220,On-premise,1,1
1062,1,1,119,331,On-premise,2,34
1063,1,1,30,90,Cloud-only,1,22
1064,0,1,32,79,On-premise,2,15
1065,1,0,77,294,Offline,0,33
1066,1,1,81,243,Offline,2,22
1067,0,0,33,71,Offline,4,33
1068,1,1,115,375,Offline,0,20
1069,0,0,116,356,Offline,3,28
1070,1,1,62,202,Offline,1,17
1071,1,0,88,195,Cloud-only,1,19
1072,0,0,2,4,Cloud-only,2,26
1073,0,0,30,91,Cloud-only,2,18
1074,1,0,40,137,Offline,3,14
1075,1,1,105,265,Cloud-only,0,14
1076,0,0,85,418,Cloud-only,0,3
1077,0,0,12,31,Offline,3,25
1078,1,0,72,296,Cloud-only,2,19
1079,1,1,31,71,On-premise,1,34
1080,1,0,20,60,Cloud-only,3,6
1081,1,1,104,266,Cloud-only,2,26
1082,1,0,24,69,On-premise,1,28
1083,0,0,33,97,Offline,1,13
1084,1,1,114,483,Cloud-only,0,33
1085,0,0,53,125,Cloud-only,1,6
1086,0,1,109,322,Cloud-only,1,8
1087,1,1,59,147,Cloud-only,3,15
1088,0,1,71,177,Cloud-only,0,33
1089,0,1,29,74,Cloud-only,2,29
1090,0,1,113,461,Cloud-only,3,4
1091,0,1,62,227,Offline,2,5
1092,1,0,55,231,Cloud-only,4,24
1093,1,0,57,177,On-premise,0,18
1094,0,1,9,27,Cloud-only,2,25
1095,1,1,116,440,On-premise,3,16
1096,1,0,14,47,Offline,3,2
1097,1,1,99,293,Cloud-only,1,35
1098,0,0,54,243,Offline,1,6
1099,1,0,115,342,Cloud-only,3,7
1100,0,1,81,356,Offline,0,16
1101,1,0,50,106,Offline,3,19
1102,0,1,106,366,On-premise,2,21
1103,1,0,91,250,Cloud-only,4,22
1104,1,0,9,21,Cloud-only,2,2
1105,0,0,61,183,Cloud-only,2,3
1106,1,0,89,333,Cloud-only,3,28
1107,1,0,117,529,On-premise,4,23
1108,1,1,107,258,Cloud-only,1,5
1109,1,1,110,423,Cloud-only,3,25
1110,0,0,19,41,On-premise,4,26
1111,1,1,93,388,Offline,0,13
1112,0,1,104,519,Offline,0,34
1113,1,0,33,151,Cloud-only,3,12
1114,0,0,13,50,Cloud-only,2,13
1115,0,0,26,71,Cloud-only,2,35
1116,1,0,64,160,Offline,1,28
1117,1,1,113,415,Cloud-only,2,3
1118,1,0,63,257,Cloud-only,1,20
1119,1,0,76,291,On-premise,2,33
1120,0,1,94,228,Cloud-only,4,13
1121,1,1,34,112,Offline,4,28
1122,0,0,92,237,Offline,3,32
1123,1,1,35,110,On-premise,4,26
1124,1,1,29,69,Cloud-only,0,12
1125,0,1,82,270,Cloud-only,3,34
1126,1,0,68,298,Cloud-only,1,24
1127,1,0,106,361,Cloud-only,1,22
1128,1,1,54,260,Cloud-only,0,26
1129,1,1,119,441,Offline,2,13
1130,1,1,53,249,On-premise,2,25
1131,1,0,36,115,Cloud-only,1,17
1132,1,1,58,210,Cloud-only,3,32
1133,0,0,31,73,Cloud-only,1,25
1134,1,1,62,279,Cloud-only,2,29
1135,1,0,46,129,Cloud-only,3,31
1136,1,1,2,4,Offline,4,12
1137,1,0,106,303,On-premise,0,12
1138,0,1,88,434,Offline,1,25
1139,1,1,108,356,Cloud-only,3,17
1140,0,1,109,248,Offline,2,3
1141,1,0,93,230,Cloud-only,1,14
1142,1,1,33,115,Offline,2,16
1143,1,0,50,141,Cloud-only,0,26
1144,0,0,46,227,Cloud-only,1,32
1145,1,1,14,36,Cloud-only,2,35
1146,1,1,11,44,Cloud-only,1,34
1147,1,1,94,387,Cloud-only,4,25
1148,0,0,109,468,Cloud-only,3,12
1149,1,1,90,419,Cloud-only,3,17
1150,1,0,95,213,Cloud-only,2,19
1151,0,1,21,60,Cloud-only,4,28
1152,0,1,43,88,Cloud-only,4,18
1153,0,1,72,273,Offline,1,10
1154,1,1,97,356,Offline,0,3
1155,0,0,108,506,On-premise,4,17
1156,1,1,88,334,Cloud-only,3,8
1157,1,1,77,240,On-premise,3,8
1158,1,1,68,267,Cloud-only,4,28
1159,1,1,82,332,Cloud-only,4,33
1160,1,0,64,311,On-premise,0,6
1161,0,1,108,480,On-premise,3,13
1162,1,1,110,315,On-premise,3,27
1163,1,1,70,222,Cloud-only,1,8
1164,1,0,103,284,Cloud-only,4,3
1165,0,0,98,361,Cloud-only,2,21
1166,1,1,94,301,Offline,3,19
1167,1,1,62,192,On-premise,1,13
1168,0,0,101,363,Cloud-only,3,13
1169,1,0,85,205,Cloud-only,3,11
1170,1,1,68,246,On-premise,4,34
1171,1,0,57,114,Cloud-only,1,20
1172,1,1,58,280,Offline,4,6
1173,0,0,82,346,Offline,2,34
1174,0,0,42,182,Offline,1,7
1175,1,0,66,176,Offline,2,34
1176,0,0,28,70,Cloud-only,1,27
1177,1,1,48,223,Offline,2,20
1178,0,1,95,343,On-premise,4,26
1179,1,1,95,306,On-premise,1,12
1180,0,1,107,312,On-premise,2,7
1181,1,1,58,190,Cloud-only,2,4
1182,0,0,22,103,Cloud-only,3,7
1183,0,1,25,120,Cloud-only,2,12
1184,0,0,103,443,Cloud-only,0,22
1185,0,0,12,39,Cloud-only,3,33
1186,0,1,12,39,Cloud-only,0,16
1187,0,0,7,29,Cloud-only,4,7
1188,1,0,106,518,Cloud-only,0,28
1189,0,1,48,155,On-premise,4,15
1190,1,1,25,118,On-premise,4,22
1191,1,0,105,260,On-premise,0,7
1192,0,0,99,352,Cloud-only,2,3
1193,0,1,67,282,Offline,3,17
1194,1,1,73,262,Cloud-only,3,5
1195,1,0,33,157,Cloud-only,0,15
1196,1,0,56,207,Offline,0,21
1197,0,1,76,353,Cloud-only,0,32
1198,0,1,10,29,On-premise,2,26
1199,1,1,58,281,On-premise,1,16
1200,1,1,15,66,Cloud-only,3,28
1201,0,1,68,169,Offline,1,15
1202,0,0,104,341,Offline,1,26
1203,1,0,95,379,Cloud-only,4,12
1204,1,1,22,101,Cloud-only,2,31
1205,0,0,117,521,Cloud-only,4,25
1206,0,1,18,44,Cloud-only,2,5
1207,0,0,27,109,Cloud-only,1,11
1208,0,0,33,95,Offline,1,34
1209,0,1,113,318,Cloud-only,4,1
1210,0,0,65,263,Offline,3,5
1211,0,0,2,6,Cloud-only,2,27
1212,1,0,87,234,Cloud-only,2,9
1213,1,0,39,137,Offline,0,16
1214,1,0,91,279,Offline,2,20
1215,0,0,85,351,Offline,2,19
1216,1,1,18,84,Offline,1,4
1217,1,1,78,176,Cloud-only,2,16
1218,1,1,68,182,Cloud-only,1,1
1219,1,0,119,542,Offline,1,27
1220,1,0,100,496,Cloud-only,1,20
1221,0,0,77,340,Cloud-only,0,24
1222,0,1,87,178,Cloud-only,3,2
1223,1,1,117,314,On-premise,4,23
1224,0,0,109,523,Cloud-only,2,28
1225,1,0,68,155,Cloud-only,3,1
1226,1,1,90,191,Cloud-only,2,1
1227,0,0,79,322,Cloud-only,4,7
1228,1,0,74,270,On-premise,1,24
1229,1,0,67,233,On-premise,1,10
1230,1,0,48,175,Cloud-only,0,33
1231,1,1,12,39,Cloud-only,0,18
1232,1,1,91,450,Offline,3,5
1233,0,1,92,349,Cloud-only,0,27
1234,0,0,33,140,Cloud-only,3,5
1235,0,0,96,324,Cloud-only,1,17
1236,1,0,58,251,Cloud-only,1,22
1237,1,1,27,92,On-premise,1,31
1238,1,1,71,226,Offline,0,1
1239,1,1,62,276,On-premise,3,35
1240,0,1,16,43,On-premise,3,28
1241,1,1,50,228,Offline,2,11
1242,0,1,114,379,Offline,1,15
1243,1,0,4,19,Cloud-only,1,9
1244,1,0,85,345,Offline,1,8
1245,1,1,119,559,Offline,0,17
1246,0,0,72,196,Cloud-only,0,2
1247,1,1,3,10,On-premise,4,7
1248,0,0,104,400,Cloud-only,0,24
1249,0,0,110,225,On-premise,0,14
1250,1,1,19,40,Offline,1,3
1251,1,1,27,129,On-premise,4,11
1252,0,1,110,285,Offline,4,5
1253,0,0,39,189,Cloud-only,0,16
1254,1,0,15,31,Offline,3,25
1255,1,1,40,147,Cloud-only,2,30
1256,1,1,61,196,Cloud-only,2,18
1257,1,1,84,196,Offline,2,11
1258,0,1,115,490,Cloud-only,3,11
1259,0,1,25,105,Cloud-only,2,22
1260,1,0,79,298,Cloud-only,4,24
1261,1,0,48,233,Cloud-only,2,8
1262,1,1,70,230,Offline,1,31
1263,1,1,41,145,Cloud-only,1,9
1264,1,1,12,47,On-premise,0,1
1265,0,1,87,407,Offline,3,31
1266,1,1,117,410,Offline,0,4
1267,1,0,80,338,Cloud-only,1,15
1268,0,1,2,4,Cloud-only,0,3
1269,1,0,103,236,Cloud-only,1,14
1270,1,1,43,130,Cloud-only,3,19
1271,0,0,39,153,Cloud-only,1,29
1272,1,0,22,45,Cloud-only,2,3
1273,1,1,109,449,Cloud-only,4,31
1274,0,1,83,226,Cloud-only,3,12
1275,1,1,27,99,Cloud-only,4,16
1276,0,0,5,15,Offline,2,21
1277,1,1,42,165,Cloud-only,0,8
1278,1,1,20,67,Cloud-only,1,14
1279,1,0,58,249,Cloud-only,1,19
1280,0,1,15,47,On-premise,0,11
1281,0,0,113,254,Offline,3,21
1282,1,1,81,379,Offline,0,22
1283,0,0,80,338,On-premise,3,10
1284,0,1,24,110,On-premise,2,17
1285,0,0,37,142,Offline,4,18
1286,1,1,25,55,Cloud-only,3,10
1287,1,0,112,436,Offline,2,25
1288,1,1,68,161,On-premise,4,8
1289,0,0,27,111,Cloud-only,0,13
1290,0,1,40,188,Cloud-only,1,2
1291,0,1,66,317,Cloud-only,4,11
1292,0,0,96,393,On-premise,0,32
1293,0,1,88,317,On-premise,0,24
1294,1,0,109,376,Offline,2,2
1295,1,1,55,247,On-premise,2,24
1296,1,0,86,197,On-premise,4,31
1297,1,1,46,218,Cloud-only,4,28
1298,1,1,14,33,Offline,3,17
1299,0,0,101,355,Cloud-only,2,9
1300,1,0,23,102,Offline,3,21
1301,1,0,98,433,Cloud-only,3,15
1302,1,0,75,370,Cloud-only,1,5
1303,1,1,46,158,Cloud-only,1,33
1304,1,0,86,211,Cloud-only,3,14
1305,1,0,61,203,On-premise,4,11
1306,1,1,57,122,Offline,0,18
1307,0,1,42,119,Offline,0,9
1308,1,1,111,328,Offline,2,1
1309,0,1,37,169,Cloud-only,1,8
1310,1,1,97,466,Cloud-only,2,15
1311,1,1,106,514,Cloud-only,3,26
1312,1,1,13,64,Offline,0,14
1313,0,0,87,255,Offline,4,6
1314,1,1,64,287,Cloud-only,2,14
1315,1,1,80,218,Cloud-only,2,31
1316,1,1,108,388,Offline,3,29
1317,1,0,43,159,Offline,2,30
1318,1,1,105,465,On-premise,4,16
1319,0,1,67,306,Cloud-only,0,7
1320,0,0,65,224,Cloud-only,3,24
1321,0,0,67,257,Cloud-only,0,4
1322,0,0,69,288,Cloud-only,4,16
1323,1,1,39,112,Offline,1,12
1324,1,1,77,352,Offline,2,14
1325,0,1,83,229,Cloud-only,4,35
1326,1,1,3,11,Cloud-only,4,7
1327,1,0,8,19,On-premise,3,13
1328,0,1,24,104,Offline,2,26
1329,0,0,118,481,Cloud-only,0,29
1330,0,1,70,190,Offline,1,3
1331,1,0,39,162,Offline,3,18
1332,1,0,35,79,Offline,0,35
1333,0,1,95,265,On-premise,3,21
1334,1,1,101,404,Offline,3,8
1335,0,0,31,114,Cloud-only,2,30
1336,1,0,91,281,On-premise,0,9
1337,1,0,100,363,Offline,4,14
1338,0,0,100,249,Cloud-only,3,6
1339,1,1,117,376,Offline,0,12
1340,1,1,14,53,On-premise,0,10
1341,1,1,56,131,Cloud-only,4,24
1342,0,1,61,247,Offline,1,15
1343,0,1,29,132,Offline,0,10
1344,1,1,78,377,Cloud-only,4,25
1345,1,1,3,11,Cloud-only,4,21
1346,1,0,65,283,Offline,4,15
1347,0,1,17,73,Offline,1,9
1348,0,1,8,24,Offline,2,34
1349,1,0,44,184,Cloud-only,0,34
1350,0,0,40,117,Cloud-only,0,2
1351,1,1,35,83,Offline,2,16
1352,1,0,103,455,Offline,0,15
1353,1,0,76,379,Cloud-only,4,14
1354,1,1,21,91,Cloud-only,4,17
1355,0,1,15,30,Offline,2,9
1356,0,1,100,394,Offline,3,3
1357,0,1,102,497,Offline,2,15
1358,1,0,15,45,On-premise,1,26
1359,1,0,45,139,Cloud-only,0,3
1360,0,0,11,54,On-premise,1,1
1361,1,1,73,255,Cloud-only,1,5
1362,0,0,42,101,Cloud-only,0,3
1363,1,0,115,248,On-premise,2,21
1364,1,1,57,135,Offline,1,8
1365,1,0,76,216,Offline,4,23
1366,0,1,61,176,Offline,2,12
1367,1,1,46,129,Cloud-only,3,25
1368,0,0,107,484,Cloud-only,4,9
1369,0,1,90,331,Offline,2,20
1370,0,1,64,312,Cloud-only,3,21
1371,1,1,76,259,Cloud-only,0,26
1372,0,0,83,203,On-premise,0,23
1373,1,0,55,156,Offline,1,27
1374,1,1,93,387,Cloud-only,3,21
1375,1,1,10,37,Cloud-only,2,2
1376,1,0,88,249,Cloud-only,1,35
1377,0,0,91,281,Cloud-only,0,5
1378,0,0,13,33,Offline,2,18
1379,1,1,51,248,Offline,2,21
1380,0,1,73,199,Cloud-only,4,9
1381,1,1,11,26,Cloud-only,2,15
1382,1,0,28,73,On-premise,0,3
1383,1,0,63,229,Cloud-only,2,2
1384,0,1,104,208,Cloud-only,1,7
1385,0,1,46,139,Offline,3,19
1386,1,1,45,200,Cloud-only,0,31
1387,1,1,40,121,Cloud-only,3,33
1388,1,1,88,303,Cloud-only,1,17
1389,1,0,42,139,Cloud-only,1,33
1390,1,0,69,186,Cloud-only,4,17
1391,1,1,8,32,Cloud-only,1,34
1392,1,0,1,3,Cloud-only,4,11
